log,error_type,loc,cc,nested_depth,params,object_params,fan_in,fan_out,halstead_volume,halstead_effort,project
test_2126.log,Lexical,8,1,0,1,1,2,0,179.31,2017.2,poppler
test_1536.log,Qualifier/Specifier Missuse,6,1,0,4,0,0,0,221.65,4053.11,poppler
test_1536.log,Syntactic,6,1,0,4,0,0,0,221.65,4053.11,poppler
test_1536.log,Override/Inheritance,6,1,0,4,0,0,0,221.65,4053.11,poppler
test_1536.log,Symbol/Lookup,6,1,0,4,0,0,0,221.65,4053.11,poppler
test_2459.log,PASS,22,2,1,2,2,1,2,1311.69,43285.89,poppler
test_1841.log,Symbol/Lookup,4,1,0,2,1,0,0,131.18,1499.24,poppler
test_1436.log,PASS,6,4,1,0,0,0,0,120.0,900.0,poppler
test_1557.log,PASS,45,5,1,1,1,5,0,1168.34,26871.81,poppler
test_1782.log,Symbol/Lookup,9,3,2,1,1,1,0,195.04,3009.22,poppler
test_1373.log,PASS,13,4,1,1,1,0,0,382.74,6342.51,poppler
test_184.log,Access Control,1,1,0,0,0,0,0,38.05,133.19,poppler
test_184.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,38.05,133.19,poppler
test_184.log,Symbol/Lookup,1,1,0,0,0,0,0,38.05,133.19,poppler
test_1972.log,Type Conversion/Reference Binding,1,1,0,2,2,0,0,106.27,1381.56,poppler
test_1972.log,Symbol/Lookup,1,1,0,2,2,0,0,106.27,1381.56,poppler
test_1611.log,Linker,12,2,1,1,0,1,4,946.09,43520.0,poppler
test_253.log,PASS,7,2,1,2,2,0,0,286.62,3527.64,poppler
test_1186.log,Qualifier/Specifier Missuse,1,1,1,0,0,0,0,68.53,274.13,poppler
test_1186.log,Operator/Call,1,1,1,0,0,0,0,68.53,274.13,poppler
test_1186.log,Symbol/Lookup,1,1,1,0,0,0,0,68.53,274.13,poppler
test_1869.log,Syntactic,4,1,0,1,1,1,1,59.21,284.19,poppler
test_1869.log,Override/Inheritance,4,1,0,1,1,1,1,59.21,284.19,poppler
test_1869.log,Symbol/Lookup,4,1,0,1,1,1,1,59.21,284.19,poppler
test_468.log,Construction/Initialization,1,1,0,0,0,0,0,38.05,171.24,poppler
test_2513.log,Lexical,5,1,0,1,1,0,0,112.59,619.23,poppler
test_1005.log,Construction/Initialization,1,1,0,0,0,1,0,33.22,132.88,poppler
test_1005.log,Qualifier/Specifier Missuse,1,1,0,0,0,1,0,33.22,132.88,poppler
test_719.log,Symbol/Lookup,1,1,0,0,0,0,1,48.43,258.3,poppler
test_1392.log,PASS,15,3,1,3,3,0,1,576.64,8995.66,poppler
test_540.log,Deleted/Special Member,1,2,0,0,0,0,0,76.0,456.0,poppler
test_540.log,Symbol/Lookup,1,2,0,0,0,0,0,76.0,456.0,poppler
test_46.log,PASS,7,2,1,2,2,0,0,191.16,4281.91,poppler
test_2529.log,Lexical,7,2,0,1,1,0,2,256.76,3209.55,poppler
test_996.log,PASS,1,1,0,0,0,0,0,43.02,172.08,poppler
test_598.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,132.88,poppler
test_278.log,Access Control,1,1,0,0,0,1,0,33.22,132.88,poppler
test_1224.log,Qualifier/Specifier Missuse,1,1,0,1,1,1,0,41.51,181.62,poppler
test_1224.log,This/Non-Static Member/Using Misuse,1,1,0,1,1,1,0,41.51,181.62,poppler
test_1224.log,Symbol/Lookup,1,1,0,1,1,1,0,41.51,181.62,poppler
test_1898.log,Qualifier/Specifier Missuse,1,1,0,2,0,0,1,137.61,1431.12,poppler
test_1898.log,Syntactic,1,1,0,2,0,0,1,137.61,1431.12,poppler
test_1898.log,Pointer/Reference Misuse,1,1,0,2,0,0,1,137.61,1431.12,poppler
test_1898.log,Lexical,1,1,0,2,0,0,1,137.61,1431.12,poppler
test_1898.log,Type Conversion/Reference Binding,1,1,0,2,0,0,1,137.61,1431.12,poppler
test_1898.log,Symbol/Lookup,1,1,0,2,0,0,1,137.61,1431.12,poppler
test_1677.log,Construction/Initialization,1,1,0,0,0,0,0,33.22,132.88,poppler
test_327.log,Symbol/Lookup,1,1,0,0,0,0,0,68.0,374.0,poppler
test_910.log,Access Control,1,1,0,0,0,0,0,33.22,132.88,poppler
test_910.log,Pointer/Reference Misuse,1,1,0,0,0,0,0,33.22,132.88,poppler
test_910.log,Operator/Call,1,1,0,0,0,0,0,33.22,132.88,poppler
test_910.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,132.88,poppler
test_13.log,PASS,4,1,0,2,0,0,1,92.0,828.0,poppler
test_2315.log,Lexical,5,1,0,1,1,0,0,183.4,1517.21,poppler
test_1372.log,PASS,13,4,1,1,1,0,0,382.74,6342.51,poppler
test_1038.log,Syntactic,4,1,0,1,1,0,0,68.0,510.0,poppler
test_1038.log,Override/Inheritance,4,1,0,1,1,0,0,68.0,510.0,poppler
test_1038.log,Symbol/Lookup,4,1,0,1,1,0,0,68.0,510.0,poppler
test_655.log,Lexical,1,2,0,1,1,1,0,95.91,678.21,poppler
test_2276.log,PASS,4,1,0,1,1,0,0,51.81,248.67,poppler
test_125.log,Constexpr/Enum/Assert/Literal,1,1,0,1,0,0,0,55.51,370.04,poppler
test_125.log,Abstract-Type Instantiation,1,1,0,1,0,0,0,55.51,370.04,poppler
test_125.log,Construction/Initialization,1,1,0,1,0,0,0,55.51,370.04,poppler
test_781.log,Symbol/Lookup,1,1,0,0,0,0,0,41.51,166.05,poppler
test_1669.log,Construction/Initialization,1,1,0,1,0,0,0,50.19,250.95,poppler
test_31.log,PASS,95,23,3,2,0,1,0,3297.49,282414.06,poppler
test_340.log,PASS,1,1,0,0,0,0,0,76.0,501.6,poppler
test_2045.log,PASS,7,1,0,2,2,0,0,348.79,4258.92,poppler
test_247.log,Symbol/Lookup,1,1,0,0,0,0,0,39.86,139.52,poppler
test_1815.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1815.log,Incomplete Type,1,1,0,0,0,0,0,33.22,132.88,poppler
test_2262.log,Lexical,13,2,1,2,2,1,2,527.33,7593.59,poppler
test_2117.log,Lexical,5,1,0,1,1,0,0,118.54,579.51,poppler
test_2351.log,Lexical,10,2,0,2,1,0,1,594.34,9840.92,poppler
test_758.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,59.21,266.43,poppler
test_758.log,Type Conversion/Reference Binding,1,1,0,0,0,0,0,59.21,266.43,poppler
test_758.log,Symbol/Lookup,1,1,0,0,0,0,0,59.21,266.43,poppler
test_10.log,Type Redefinition/Redeclaration,4,1,0,1,0,0,1,70.32,483.48,poppler
test_10.log,Qualifier/Specifier Missuse,4,1,0,1,0,0,1,70.32,483.48,poppler
test_2338.log,Lexical,5,1,0,1,1,0,0,183.4,1517.21,poppler
test_1385.log,PASS,27,4,1,1,0,2,2,1318.15,38370.52,poppler
test_2542.log,Lexical,11,2,1,1,1,0,0,294.03,4969.13,poppler
test_1868.log,Symbol/Lookup,14,3,2,1,1,4,0,371.56,8444.65,poppler
test_20.log,PASS,1,1,0,0,0,20,0,62.51,375.06,poppler
test_2240.log,Lexical,28,6,4,1,1,0,6,1021.88,25811.86,poppler
test_2213.log,Lexical,19,3,1,1,1,0,0,529.1,8465.54,poppler
test_1480.log,Override/Inheritance,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1480.log,Incomplete Type,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1480.log,Functions/Call Resolution,1,1,0,0,0,0,0,33.22,132.88,poppler
test_2714.log,PASS,1,1,0,8,3,0,0,116.76,758.93,poppler
test_2694.log,PASS,32,6,3,3,2,0,2,904.76,13345.27,poppler
test_898.log,Qualifier/Specifier Missuse,1,2,0,0,0,0,2,98.1,797.06,poppler
test_898.log,Access Control,1,2,0,0,0,0,2,98.1,797.06,poppler
test_898.log,Type Conversion/Reference Binding,1,2,0,0,0,0,2,98.1,797.06,poppler
test_898.log,Symbol/Lookup,1,2,0,0,0,0,2,98.1,797.06,poppler
test_898.log,Incomplete Type,1,2,0,0,0,0,2,98.1,797.06,poppler
test_898.log,Construction/Initialization,1,2,0,0,0,0,2,98.1,797.06,poppler
test_898.log,Deleted/Special Member,1,2,0,0,0,0,2,98.1,797.06,poppler
test_1881.log,Syntactic,4,3,0,1,1,0,0,118.54,1564.68,poppler
test_1881.log,Override/Inheritance,4,3,0,1,1,0,0,118.54,1564.68,poppler
test_1881.log,Symbol/Lookup,4,3,0,1,1,0,0,118.54,1564.68,poppler
test_1656.log,PASS,1,1,0,0,0,0,0,33.22,132.88,poppler
test_2235.log,Lexical,9,1,0,1,1,0,0,331.71,3737.24,poppler
test_2357.log,Lexical,5,1,0,1,1,0,0,108.42,867.34,poppler
test_311.log,PASS,1,1,0,0,0,1,0,33.22,116.27,poppler
test_2139.log,PASS,34,9,1,3,0,0,0,1903.98,90439.25,poppler
test_2203.log,Lexical,5,1,0,1,1,1,0,131.69,711.1,poppler
test_194.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1092.log,Syntactic,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1092.log,Incomplete Type,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1092.log,Symbol/Lookup,1,1,0,0,0,0,0,38.05,171.24,poppler
test_2621.log,Type Conversion/Reference Binding,1,1,0,0,0,0,0,33.22,132.88,poppler
test_230.log,PASS,1,1,0,0,0,0,0,38.05,133.19,poppler
test_548.log,PASS,1,1,0,0,0,1,0,58.6,322.32,poppler
test_1310.log,Access Control,1,1,0,1,0,1,0,41.51,221.4,poppler
test_1310.log,Qualifier/Specifier Missuse,1,1,0,1,0,1,0,41.51,221.4,poppler
test_1310.log,Override/Inheritance,1,1,0,1,0,1,0,41.51,221.4,poppler
test_1310.log,Symbol/Lookup,1,1,0,1,0,1,0,41.51,221.4,poppler
test_56.log,PASS,1,1,1,0,0,15,0,94.01,676.88,poppler
test_1855.log,Construction/Initialization,13,4,2,2,1,0,3,519.54,12347.85,poppler
test_1855.log,Override/Inheritance,13,4,2,2,1,0,3,519.54,12347.85,poppler
test_1855.log,Symbol/Lookup,13,4,2,2,1,0,3,519.54,12347.85,poppler
test_670.log,Construction/Initialization,1,1,0,0,0,10,0,33.22,132.88,poppler
test_670.log,Access Control,1,1,0,0,0,10,0,33.22,132.88,poppler
test_670.log,Override/Inheritance,1,1,0,0,0,10,0,33.22,132.88,poppler
test_670.log,Incomplete Type,1,1,0,0,0,10,0,33.22,132.88,poppler
test_1097.log,Type Conversion/Reference Binding,1,1,0,3,1,0,0,60.92,335.05,poppler
test_1097.log,Symbol/Lookup,1,1,0,3,1,0,0,60.92,335.05,poppler
test_712.log,PASS,1,1,0,0,0,1,1,57.36,344.16,poppler
test_705.log,Lexical,1,1,0,0,0,1,1,48.43,326.92,poppler
test_1807.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1807.log,Override/Inheritance,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1807.log,Incomplete Type,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1807.log,Symbol/Lookup,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1.log,PASS,13,1,1,1,0,2,0,570.82,9262.91,poppler
test_1646.log,Linker,69,12,2,3,1,0,4,4004.85,276776.12,poppler
test_1979.log,Syntactic,23,6,1,1,0,1,2,463.08,13429.36,poppler
test_1979.log,Override/Inheritance,23,6,1,1,0,1,2,463.08,13429.36,poppler
test_1979.log,Symbol/Lookup,23,6,1,1,0,1,2,463.08,13429.36,poppler
test_1284.log,Lexical,16,3,1,1,0,0,0,680.41,15717.45,poppler
test_323.log,PASS,1,1,0,0,0,0,0,38.05,133.19,poppler
test_2659.log,PASS,1,1,0,1,1,1,0,64.73,349.52,poppler
test_225.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,38.05,171.24,poppler
test_225.log,Override/Inheritance,1,1,0,0,0,0,0,38.05,171.24,poppler
test_225.log,Construction/Initialization,1,1,0,0,0,0,0,38.05,171.24,poppler
test_225.log,Symbol/Lookup,1,1,0,0,0,0,0,38.05,171.24,poppler
test_610.log,Construction/Initialization,1,1,0,0,0,0,0,33.22,132.88,poppler
test_430.log,PASS,1,1,0,0,0,0,0,38.05,133.19,poppler
test_944.log,Lexical,1,1,0,0,0,0,0,33.22,116.27,poppler
test_273.log,Deleted/Special Member,1,1,0,0,0,1,0,33.22,116.27,poppler
test_1605.log,Linker,1,1,0,1,1,2,0,76.0,658.67,poppler
test_2292.log,PASS,20,6,1,2,2,1,7,729.46,15683.43,poppler
test_1663.log,PASS,1,1,0,0,0,0,0,33.22,132.88,poppler
test_2231.log,Lexical,8,2,0,1,0,0,0,307.67,5468.15,poppler
test_1187.log,PASS,1,1,0,0,0,2,0,33.22,132.88,poppler
test_597.log,Access Control,5,1,0,1,0,0,0,103.73,847.1,poppler
test_200.log,PASS,1,1,0,0,0,0,0,33.22,116.27,poppler
test_840.log,Qualifier/Specifier Missuse,1,1,0,0,0,1,0,55.51,249.78,poppler
test_840.log,Override/Inheritance,1,1,0,0,0,1,0,55.51,249.78,poppler
test_840.log,Type Conversion/Reference Binding,1,1,0,0,0,1,0,55.51,249.78,poppler
test_840.log,Symbol/Lookup,1,1,0,0,0,1,0,55.51,249.78,poppler
test_840.log,Incomplete Type,1,1,0,0,0,1,0,55.51,249.78,poppler
test_840.log,Construction/Initialization,1,1,0,0,0,1,0,55.51,249.78,poppler
test_2379.log,Lexical,5,1,0,1,1,0,0,114.69,994.02,poppler
test_1785.log,Symbol/Lookup,5,2,0,1,0,1,1,155.89,1688.79,poppler
test_217.log,Qualifier/Specifier Missuse,1,1,1,2,0,0,0,97.7,820.7,poppler
test_28.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,33.22,149.49,poppler
test_1546.log,Incomplete Type,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1546.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,116.27,poppler
test_12.log,PASS,15,6,2,3,0,4,2,441.12,9331.35,poppler
test_2003.log,Functions/Call Resolution,13,1,0,1,1,0,1,615.34,11537.65,poppler
test_2003.log,Syntactic,13,1,0,1,1,0,1,615.34,11537.65,poppler
test_2003.log,Override/Inheritance,13,1,0,1,1,0,1,615.34,11537.65,poppler
test_2003.log,Symbol/Lookup,13,1,0,1,1,0,1,615.34,11537.65,poppler
test_2003.log,Deleted/Special Member,13,1,0,1,1,0,1,615.34,11537.65,poppler
test_2486.log,Lexical,4,1,0,0,0,1,0,48.43,258.3,poppler
test_2632.log,PASS,4,2,0,2,2,0,1,187.49,2572.74,poppler
test_1339.log,Construction/Initialization,7,2,1,2,1,0,1,173.92,2087.01,poppler
test_1339.log,Override/Inheritance,7,2,1,2,1,0,1,173.92,2087.01,poppler
test_1339.log,Symbol/Lookup,7,2,1,2,1,0,1,173.92,2087.01,poppler
test_1454.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1454.log,Syntactic,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1454.log,Override/Inheritance,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1454.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1454.log,This/Non-Static Member/Using Misuse,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1998.log,Symbol/Lookup,14,3,1,3,0,0,0,484.26,12158.43,poppler
test_679.log,Incomplete Type,1,1,0,0,0,2,0,33.22,132.88,poppler
test_679.log,Symbol/Lookup,1,1,0,0,0,2,0,33.22,132.88,poppler
test_2265.log,Lexical,10,1,0,5,2,0,0,444.61,4001.52,poppler
test_325.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,38.05,152.21,poppler
test_2734.log,PASS,23,21,1,4,4,0,1,1105.43,44158.82,poppler
test_1749.log,PASS,1,1,0,0,0,2,0,33.22,132.88,poppler
test_1249.log,Construction/Initialization,1,2,0,0,0,1,0,68.0,408.0,poppler
test_1249.log,Qualifier/Specifier Missuse,1,2,0,0,0,1,0,68.0,408.0,poppler
test_1249.log,Symbol/Lookup,1,2,0,0,0,1,0,68.0,408.0,poppler
test_2457.log,Lexical,24,8,1,3,1,0,3,790.0,21330.0,poppler
test_251.log,PASS,1,1,0,0,0,0,0,38.05,152.21,poppler
test_1030.log,Lexical,1,1,0,0,0,0,0,43.02,193.59,poppler
test_950.log,Qualifier/Specifier Missuse,1,1,0,0,0,19,0,38.05,152.21,poppler
test_191.log,Access Control,1,1,0,0,0,0,0,33.22,132.88,poppler
test_191.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,33.22,132.88,poppler
test_191.log,Override/Inheritance,1,1,0,0,0,0,0,33.22,132.88,poppler
test_191.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,132.88,poppler
test_2214.log,PASS,16,3,1,1,1,0,0,569.35,10485.54,poppler
test_1427.log,Qualifier/Specifier Missuse,1,1,0,0,0,1,0,46.6,209.72,poppler
test_1082.log,Override/Inheritance,1,1,0,1,1,1,0,51.81,291.41,poppler
test_1082.log,Symbol/Lookup,1,1,0,1,1,1,0,51.81,291.41,poppler
test_642.log,PASS,1,1,0,1,0,0,0,41.51,221.4,poppler
test_1499.log,Construction/Initialization,1,1,0,0,0,0,1,70.31,337.48,poppler
test_1499.log,Syntactic,1,1,0,0,0,0,1,70.31,337.48,poppler
test_1499.log,Override/Inheritance,1,1,0,0,0,0,1,70.31,337.48,poppler
test_1499.log,Symbol/Lookup,1,1,0,0,0,0,1,70.31,337.48,poppler
test_2194.log,Lexical,15,3,2,1,1,0,1,539.23,9975.79,poppler
test_112.log,Qualifier/Specifier Missuse,1,1,0,0,0,5,0,50.19,225.85,poppler
test_126.log,Abstract-Type Instantiation,1,1,0,0,0,1,0,38.05,152.21,poppler
test_126.log,Override/Inheritance,1,1,0,0,0,1,0,38.05,152.21,poppler
test_1526.log,Syntactic,30,13,3,1,1,1,2,1044.34,30486.58,poppler
test_1526.log,Override/Inheritance,30,13,3,1,1,1,2,1044.34,30486.58,poppler
test_1526.log,Type Conversion/Reference Binding,30,13,3,1,1,1,2,1044.34,30486.58,poppler
test_1526.log,Symbol/Lookup,30,13,3,1,1,1,2,1044.34,30486.58,poppler
test_65.log,PASS,1,1,0,0,0,0,0,43.19,201.53,poppler
test_1858.log,Access Control,11,1,0,5,1,2,0,610.38,10529.14,poppler
test_1858.log,Override/Inheritance,11,1,0,5,1,2,0,610.38,10529.14,poppler
test_1858.log,Type Conversion/Reference Binding,11,1,0,5,1,2,0,610.38,10529.14,poppler
test_1858.log,Symbol/Lookup,11,1,0,5,1,2,0,610.38,10529.14,poppler
test_242.log,PASS,1,1,0,0,0,0,0,38.05,133.19,poppler
test_1003.log,Construction/Initialization,1,1,0,0,0,2,0,33.22,132.88,poppler
test_1003.log,Qualifier/Specifier Missuse,1,1,0,0,0,2,0,33.22,132.88,poppler
test_2566.log,Lexical,5,1,0,1,1,0,2,144.95,856.5,poppler
test_2197.log,Lexical,23,6,3,1,1,1,2,576.11,9629.25,poppler
test_826.log,Type Conversion/Reference Binding,1,1,0,0,0,0,0,55.51,249.78,poppler
test_826.log,Symbol/Lookup,1,1,0,0,0,0,0,55.51,249.78,poppler
test_2369.log,Lexical,5,1,0,1,1,0,0,114.69,994.02,poppler
test_116.log,Functions/Call Resolution,1,1,0,1,0,1,0,77.66,559.16,poppler
test_116.log,Symbol/Lookup,1,1,0,1,0,1,0,77.66,559.16,poppler
test_647.log,PASS,1,1,0,1,0,0,0,41.51,221.4,poppler
test_1414.log,Qualifier/Specifier Missuse,4,1,0,2,2,0,0,93.45,560.73,poppler
test_1414.log,Symbol/Lookup,4,1,0,2,2,0,0,93.45,560.73,poppler
test_893.log,Qualifier/Specifier Missuse,1,2,0,1,0,1,0,111.49,1040.53,poppler
test_893.log,Abstract-Type Instantiation,1,2,0,1,0,1,0,111.49,1040.53,poppler
test_893.log,Access Control,1,2,0,1,0,1,0,111.49,1040.53,poppler
test_893.log,Symbol/Lookup,1,2,0,1,0,1,0,111.49,1040.53,poppler
test_241.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,38.05,171.24,poppler
test_241.log,Override/Inheritance,1,1,0,0,0,0,0,38.05,171.24,poppler
test_742.log,PASS,1,1,0,0,0,1,1,50.19,225.85,poppler
test_1726.log,PASS,1,1,0,0,0,0,0,33.22,132.88,poppler
test_466.log,Construction/Initialization,1,1,0,0,0,0,0,38.05,171.24,poppler
test_2244.log,Lexical,13,3,2,1,1,0,1,360.55,4062.21,poppler
test_1222.log,Construction/Initialization,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1222.log,Syntactic,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1222.log,Override/Inheritance,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1222.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,132.88,poppler
test_133.log,Abstract-Type Instantiation,1,3,0,0,0,1,0,129.32,1108.49,poppler
test_133.log,Override/Inheritance,1,3,0,0,0,1,0,129.32,1108.49,poppler
test_2701.log,PASS,1,1,0,0,0,0,0,41.51,166.05,poppler
test_1255.log,PASS,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1509.log,Access Control,37,9,2,2,0,0,1,765.79,20101.98,poppler
test_310.log,Qualifier/Specifier Missuse,1,1,0,0,0,1,2,60.92,304.59,poppler
test_1654.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,38.05,171.24,poppler
test_1654.log,Override/Inheritance,1,1,0,0,0,0,0,38.05,171.24,poppler
test_2080.log,PASS,14,3,1,2,1,0,1,447.7,7303.05,poppler
test_2473.log,Lexical,5,1,0,1,1,0,0,108.0,900.0,poppler
test_587.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,50.19,200.76,poppler
test_587.log,Symbol/Lookup,1,1,0,0,0,0,0,50.19,200.76,poppler
test_1458.log,Qualifier/Specifier Missuse,1,2,0,0,0,1,2,85.95,709.1,poppler
test_1458.log,Override/Inheritance,1,2,0,0,0,1,2,85.95,709.1,poppler
test_1458.log,Symbol/Lookup,1,2,0,0,0,1,2,85.95,709.1,poppler
test_1458.log,Abstract-Type Instantiation,1,2,0,0,0,1,2,85.95,709.1,poppler
test_1458.log,Deleted/Special Member,1,2,0,0,0,1,2,85.95,709.1,poppler
test_2366.log,PASS,6,1,0,2,2,0,0,188.87,2644.18,poppler
test_1770.log,Construction/Initialization,19,7,2,1,1,0,3,576.11,13826.61,poppler
test_1770.log,Deleted/Special Member,19,7,2,1,1,0,3,576.11,13826.61,poppler
test_302.log,PASS,1,1,0,0,0,0,0,38.05,133.19,poppler
test_539.log,PASS,5,1,0,1,1,0,0,74.23,445.39,poppler
test_764.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,33.22,132.88,poppler
test_764.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,132.88,poppler
test_645.log,PASS,1,1,0,1,0,0,0,41.51,221.4,poppler
test_1326.log,Qualifier/Specifier Missuse,1,1,0,1,0,1,0,41.51,221.4,poppler
test_1326.log,Symbol/Lookup,1,1,0,1,0,1,0,41.51,221.4,poppler
test_1974.log,Qualifier/Specifier Missuse,7,2,1,2,0,0,1,173.92,3547.92,poppler
test_1974.log,Override/Inheritance,7,2,1,2,0,0,1,173.92,3547.92,poppler
test_2021.log,PASS,17,5,1,2,1,0,0,322.09,3344.81,poppler
test_1360.log,Syntactic,4,1,0,0,0,0,0,28.53,114.12,poppler
test_1360.log,Override/Inheritance,4,1,0,0,0,0,0,28.53,114.12,poppler
test_1360.log,Symbol/Lookup,4,1,0,0,0,0,0,28.53,114.12,poppler
test_2597.log,PASS,4,1,0,0,0,1,0,33.22,116.27,poppler
test_2246.log,Lexical,8,1,0,1,1,0,0,222.97,2675.66,poppler
test_2223.log,Lexical,10,2,1,1,1,0,1,300.0,4384.62,poppler
test_1736.log,PASS,1,1,0,0,0,1,0,33.22,132.88,poppler
test_1277.log,PASS,7,3,1,2,1,0,0,233.18,3368.2,poppler
test_96.log,Symbol/Lookup,5,1,0,0,0,16,1,62.91,251.63,poppler
test_1967.log,Abstract-Type Instantiation,4,1,0,1,0,0,0,89.86,617.78,poppler
test_1967.log,Qualifier/Specifier Missuse,4,1,0,1,0,0,0,89.86,617.78,poppler
test_1967.log,Override/Inheritance,4,1,0,1,0,0,0,89.86,617.78,poppler
test_1967.log,Symbol/Lookup,4,1,0,1,0,0,0,89.86,617.78,poppler
test_2511.log,Lexical,10,2,1,1,1,0,2,260.06,2958.14,poppler
test_2690.log,PASS,19,4,3,4,0,1,1,471.12,8154.01,poppler
test_45.log,Syntactic,1,1,0,0,0,0,0,33.22,132.88,poppler
test_2259.log,Lexical,5,1,0,2,1,0,0,114.69,1081.4,poppler
test_5.log,PASS,10,2,0,3,3,0,0,358.15,8649.37,poppler
test_691.log,Construction/Initialization,1,1,0,0,0,1,0,33.22,132.88,poppler
test_1151.log,Abstract-Type Instantiation,1,1,0,0,0,2,0,43.02,193.59,poppler
test_1151.log,Qualifier/Specifier Missuse,1,1,0,0,0,2,0,43.02,193.59,poppler
test_1151.log,Symbol/Lookup,1,1,0,0,0,2,0,43.02,193.59,poppler
test_1083.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,33.22,116.27,poppler
test_1015.log,PASS,1,1,0,0,0,0,0,33.22,116.27,poppler
test_11.log,PASS,15,5,1,3,0,1,1,447.7,7372.07,poppler
test_796.log,Construction/Initialization,1,1,0,0,0,2,0,33.22,132.88,poppler
test_796.log,Qualifier/Specifier Missuse,1,1,0,0,0,2,0,33.22,132.88,poppler
test_796.log,Incomplete Type,1,1,0,0,0,2,0,33.22,132.88,poppler
test_745.log,Construction/Initialization,1,1,0,0,0,3,0,33.22,132.88,poppler
test_745.log,Syntactic,1,1,0,0,0,3,0,33.22,132.88,poppler
test_745.log,Symbol/Lookup,1,1,0,0,0,3,0,33.22,132.88,poppler
test_1086.log,Syntactic,1,1,0,0,0,0,0,64.0,352.0,poppler
test_1086.log,Override/Inheritance,1,1,0,0,0,0,0,64.0,352.0,poppler
test_1086.log,Symbol/Lookup,1,1,0,0,0,0,0,64.0,352.0,poppler
test_1086.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,64.0,352.0,poppler
test_1086.log,Construction/Initialization,1,1,0,0,0,0,0,64.0,352.0,poppler
test_1685.log,PASS,1,1,0,0,0,0,0,38.05,171.24,poppler
test_21.log,Qualifier/Specifier Missuse,1,1,0,0,0,2,0,48.11,240.53,poppler
test_2309.log,Lexical,5,1,0,1,1,0,1,123.19,752.83,poppler
test_868.log,Qualifier/Specifier Missuse,1,1,0,0,0,1,0,33.22,132.88,poppler
test_868.log,Symbol/Lookup,1,1,0,0,0,1,0,33.22,132.88,poppler
test_1345.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1345.log,Incomplete Type,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1345.log,Symbol/Lookup,1,1,0,0,0,0,0,33.22,132.88,poppler
test_1808.log,Abstract-Type Instantiation,1,1,0,1,1,0,0,46.6,233.02,poppler
test_1808.log,Qualifier/Specifier Missuse,1,1,0,1,1,0,0,46.6,233.02,poppler
test_1808.log,Override/Inheritance,1,1,0,1,1,0,0,46.6,233.02,poppler
test_1808.log,Incomplete Type,1,1,0,1,1,0,0,46.6,233.02,poppler
test_38.log,Type Conversion/Reference Binding,12,3,1,1,0,1,0,304.23,6388.77,poppler
test_1048.log,Operator/Call,9,3,2,2,2,0,0,250.25,5161.44,poppler
test_1048.log,Symbol/Lookup,9,3,2,2,2,0,0,250.25,5161.44,poppler
test_1951.log,Lexical,7,2,1,2,1,0,0,228.23,2567.64,poppler
test_1144.log,Abstract-Type Instantiation,1,1,0,0,0,1,0,76.0,501.6,poppler
