file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_314.cpp,100,17,21,59,13,3,0,5.882352941176471,1.2352941176470589,3.4705882352941178
test_169.cpp,192,22,27,80,14,11,0,8.727272727272727,1.2272727272727273,3.6363636363636362
test_168.cpp,145,11,24,95,21,15,0,13.181818181818182,2.1818181818181817,8.636363636363637
test_904.cpp,105,9,11,16,7,3,0,11.666666666666666,1.2222222222222223,1.7777777777777777
test_5.cpp,325,45,72,132,19,68,0,7.222222222222222,1.6,2.933333333333333
test_565.cpp,126,15,16,81,20,36,0,8.4,1.0666666666666667,5.4
test_423.cpp,178,12,24,23,5,28,0,14.833333333333334,2.0,1.9166666666666667
test_468.cpp,336,35,53,254,16,39,0,9.6,1.5142857142857142,7.257142857142857
test_526.cpp,239,24,38,146,14,28,0,9.958333333333334,1.5833333333333333,6.083333333333333
test_437.cpp,104,12,13,76,14,45,0,8.666666666666666,1.0833333333333333,6.333333333333333
test_245.cpp,95,14,13,59,14,3,0,6.785714285714286,0.9285714285714286,4.214285714285714
test_355.cpp,288,47,75,163,39,56,0,6.127659574468085,1.5957446808510638,3.4680851063829787
test_67.cpp,121,14,20,57,19,10,0,8.642857142857142,1.4285714285714286,4.071428571428571
test_984.cpp,175,22,22,120,12,5,0,7.954545454545454,1.0,5.454545454545454
test_1077.cpp,223,20,34,120,19,27,0,11.15,1.7,6.0
test_538.cpp,118,17,19,80,12,5,0,6.9411764705882355,1.1176470588235294,4.705882352941177
test_704.cpp,307,50,37,147,22,48,0,6.14,0.74,2.94
test_328.cpp,202,22,26,87,24,39,0,9.181818181818182,1.1818181818181819,3.9545454545454546
test_352.cpp,180,18,24,75,25,24,0,10.0,1.3333333333333333,4.166666666666667
test_845.cpp,357,13,44,268,17,24,0,27.46153846153846,3.3846153846153846,20.615384615384617
test_13.cpp,242,36,60,119,27,46,0,6.722222222222222,1.6666666666666667,3.3055555555555554
test_902.cpp,227,12,20,67,18,4,0,18.916666666666668,1.6666666666666667,5.583333333333333
test_682.cpp,325,51,68,161,21,80,0,6.372549019607843,1.3333333333333333,3.156862745098039
test_1075.cpp,158,14,26,80,20,18,0,11.285714285714286,1.8571428571428572,5.714285714285714
test_47.cpp,219,25,40,130,33,28,0,8.76,1.6,5.2
test_698.cpp,139,23,26,76,12,18,0,6.043478260869565,1.1304347826086956,3.3043478260869565
test_594.cpp,169,26,52,53,5,1,0,6.5,2.0,2.0384615384615383
test_1095.cpp,86,7,1,25,12,17,0,12.285714285714286,0.14285714285714285,3.5714285714285716
test_536.cpp,186,18,24,124,12,3,0,10.333333333333334,1.3333333333333333,6.888888888888889
test_432.cpp,120,10,20,39,19,4,0,12.0,2.0,3.9
test_115.cpp,114,15,25,72,16,21,0,7.6,1.6666666666666667,4.8
test_158.cpp,171,17,25,70,12,6,0,10.058823529411764,1.4705882352941178,4.117647058823529
test_695.cpp,202,23,41,80,14,17,0,8.782608695652174,1.7826086956521738,3.4782608695652173
test_155.cpp,105,6,15,52,15,6,0,17.5,2.5,8.666666666666666
test_1094.cpp,334,32,38,195,30,53,0,10.4375,1.1875,6.09375
test_645.cpp,136,17,21,67,22,26,0,8.0,1.2352941176470589,3.9411764705882355
test_81.cpp,372,68,77,241,24,5,0,5.470588235294118,1.1323529411764706,3.5441176470588234
test_466.cpp,296,45,48,175,12,48,0,6.5777777777777775,1.0666666666666667,3.888888888888889
test_71.cpp,100,14,18,7,7,4,0,7.142857142857143,1.2857142857142858,0.5
test_351.cpp,142,14,24,72,15,8,0,10.142857142857142,1.7142857142857142,5.142857142857143
test_986.cpp,108,15,15,31,4,0,0,7.2,1.0,2.066666666666667
test_212.cpp,114,20,21,59,13,6,0,5.7,1.05,2.95
test_910.cpp,175,11,15,103,22,18,0,15.909090909090908,1.3636363636363635,9.363636363636363
test_101.cpp,208,39,42,122,11,4,0,5.333333333333333,1.0769230769230769,3.128205128205128
test_401.cpp,90,12,12,39,8,15,0,7.5,1.0,3.25
test_259.cpp,113,15,22,30,10,4,0,7.533333333333333,1.4666666666666666,2.0
test_12.cpp,367,53,76,157,21,78,0,6.9245283018867925,1.4339622641509433,2.9622641509433962
